Transaction_ID,Product_ID,Category,Price,Discount,Promotion_Flag,Customer_Age,Gender,Region,Month,Holiday_Flag,Weekend_Flag,Payment_Method,Store_Type,Loyalty_Status,Customer_Satisfaction,Delivery_Time_Days,Return_Flag,Shipping_Cost,Stock_Availability,Season,Customer_Income,Review_Score,Units_Sold,Loyalty_Points,Revenue,Profit
T104568,P5568,Electronics,54.72,1.87,0,59.0,Female,East,5,1,0,Debit Card,Offline,Silver,3,3,1,43.75,0,Autumn,46312.0,3.0,221,22,11679.85,2919.96
T104569,P5569,Home,82.21,25.01,0,43.0,Male,East,3,0,0,Credit Card,Online,Bronze,3,8,0,20.69,0,Spring,37018.0,3.0,230,23,13156.0,1973.4
T104570,P5570,Grocery,64.49,42.72,0,27.0,Female,North,4,0,0,Cash,Online,Gold,4,7,0,34.89,0,Winter,141295.0,4.0,348,34,7575.96,378.8
T104571,P5571,Grocery,76.38,29.4,0,41.0,Male,East,1,0,0,Debit Card,Offline,Silver,4,5,0,17.89,0,Autumn,52545.0,4.0,273,27,12825.54,641.28
T104572,P5572,Clothing,40.34,13.84,0,52.0,Male,North,5,0,1,Credit Card,Offline,Bronze,5,9,0,16.48,0,Winter,63487.0,3.0,237,23,6280.5,1256.1
T104573,P5573,Grocery,64.21,19.88,0,46.0,Male,East,7,0,1,Wallet,Offline,Bronze,5,4,0,16.29,1,Autumn,54070.0,,260,26,11525.8,576.29
T104574,P5574,Grocery,28.53,34.01,1,55.0,Male,North,2,1,0,UPI,Offline,Platinum,5,6,0,33.91,0,Summer,42006.0,3.0,516,51,-2827.68,-141.38
T104575,P5575,Clothing,134.55,44.54,0,22.0,Female,North,11,0,0,Debit Card,Online,Bronze,4,5,0,48.21,0,Autumn,38067.0,5.0,288,28,25922.88,5184.58
T104576,P5576,Clothing,35.02,2.05,0,41.0,Female,East,12,0,0,UPI,Online,Gold,4,6,0,,0,Spring,118860.0,3.0,196,19,6462.12,1292.42
T104577,P5577,Clothing,120.32,3.58,0,,Female,South,8,0,0,UPI,Offline,Bronze,2,4,0,32.2,0,Summer,56982.0,2.0,176,17,20546.24,4109.25
T104578,P5578,Sports,46.36,16.25,1,,Male,South,12,0,0,Credit Card,Offline,Bronze,3,3,0,13.27,0,Summer,,5.0,277,27,8340.47,834.05
T104579,P5579,Grocery,62.89,11.64,0,66.0,Male,South,10,0,0,Debit Card,Online,Gold,4,5,0,27.47,0,Spring,134221.0,2.0,244,24,12505.0,625.25
T104580,P5580,Sports,38.61,13.25,0,61.0,Female,West,6,0,0,Cash,Online,Silver,1,5,0,27.08,0,Autumn,120232.0,5.0,198,19,5021.28,502.13
T104581,P5581,Clothing,26.81,11.06,0,26.0,Female,South,10,0,0,Credit Card,Offline,Silver,2,2,0,22.5,0,Summer,67373.0,5.0,207,20,3260.25,652.05
T104582,P5582,Grocery,16.1,9.79,1,43.0,Male,South,3,0,1,Debit Card,Online,Gold,1,4,0,24.93,0,Summer,70602.0,2.0,331,33,2088.61,104.43
T104583,P5583,Grocery,26.08,6.53,0,42.0,Female,East,2,0,0,Cash,Offline,Silver,1,3,0,44.01,0,Summer,36083.0,3.0,215,21,4203.25,210.16
T104584,P5584,Grocery,43.52,46.7,1,52.0,Male,East,8,0,0,UPI,Online,Platinum,3,7,0,4.43,0,Winter,112492.0,5.0,516,51,-1640.88,-82.04
T104585,P5585,Sports,63.33,7.21,1,67.0,Female,North,4,0,0,Wallet,Offline,Bronze,1,5,0,41.51,0,Spring,57308.0,1.0,228,22,12795.36,1279.54
T104586,P5586,Clothing,110.75,10.22,0,53.0,Male,South,7,0,1,Wallet,Online,Bronze,1,6,0,23.12,0,Spring,149360.0,2.0,216,21,21714.48,4342.9
T104587,P5587,Electronics,39.96,12.31,0,31.0,Male,South,7,0,0,Credit Card,Offline,Silver,1,7,0,16.68,0,Summer,135605.0,,193,19,5336.45,1334.11
T104588,P5588,Grocery,29.45,46.65,1,23.0,Female,North,10,0,0,Cash,Online,Silver,1,2,0,8.86,0,Summer,88228.0,3.0,468,46,-8049.6,-402.48
T104589,P5589,Grocery,19.89,37.79,1,49.0,Female,South,9,0,1,Cash,Offline,Silver,2,4,0,40.74,0,Spring,61571.0,3.0,447,44,-8001.3,-400.07
T104590,P5590,Grocery,76.4,39.48,0,43.0,Male,North,10,1,0,Wallet,Online,Gold,2,6,0,29.6,0,Autumn,,5.0,393,39,14509.56,725.48
T104591,P5591,Clothing,143.77,5.24,0,32.0,Male,North,8,0,0,Cash,Online,Platinum,3,3,1,36.42,0,Summer,95551.0,2.0,232,23,32138.96,6427.79
T104592,P5592,Grocery,132.48,41.82,1,66.0,Female,West,12,0,0,Debit Card,Offline,Platinum,3,6,0,15.75,0,Winter,57852.0,3.0,489,48,44332.74,2216.64
T104593,P5593,Clothing,89.74,20.41,1,48.0,Male,North,8,0,1,Debit Card,Offline,Silver,1,1,0,19.65,0,Spring,146316.0,2.0,337,33,23364.21,4672.84
T104594,P5594,Clothing,85.37,13.14,1,54.0,Female,South,7,0,0,Wallet,Offline,Gold,5,8,0,45.68,0,Autumn,119531.0,1.0,291,29,21018.93,4203.79
T104595,P5595,Grocery,179.17,28.79,1,55.0,Male,North,10,0,0,UPI,Online,Silver,1,5,0,48.06,0,Autumn,136258.0,2.0,368,36,55339.84,2766.99
T104596,P5596,Grocery,68.89,41.11,0,54.0,Female,South,5,0,0,UPI,Online,Gold,1,1,0,36.99,0,Spring,108323.0,5.0,333,33,9250.74,462.54
T104597,P5597,Clothing,85.82,38.93,1,36.0,Male,North,9,0,0,UPI,Offline,Gold,3,1,0,37.47,0,Winter,88816.0,1.0,435,43,20397.15,4079.43
T104598,P5598,Clothing,43.62,,0,31.0,Male,North,12,0,0,Wallet,Offline,Bronze,4,3,0,,0,Summer,22516.0,1.0,300,30,-264.0,-52.8
T104599,P5599,Clothing,21.04,46.41,1,53.0,Male,East,11,0,0,Credit Card,Offline,Silver,3,6,0,29.36,0,Spring,118641.0,4.0,444,44,-11264.28,-2252.86
T104600,P5600,Electronics,33.83,,1,,Male,North,7,0,0,Cash,Online,Bronze,2,2,0,29.75,0,Winter,115534.0,3.0,250,25,5480.0,1370.0
T104601,P5601,Grocery,54.25,21.19,0,28.0,Male,North,12,0,0,Debit Card,Offline,Bronze,3,8,1,48.19,0,Spring,98950.0,1.0,245,24,8099.7,404.98
T104602,P5602,Sports,56.97,0.73,0,44.0,Male,North,11,0,0,Debit Card,Offline,Platinum,4,7,0,,0,Autumn,77416.0,4.0,197,19,11079.28,1107.93
T104603,P5603,Clothing,210.27,43.97,0,19.0,Male,North,3,1,0,Credit Card,Online,Gold,1,2,1,32.77,0,Summer,,5.0,396,39,65854.8,13170.96
T104604,P5604,Grocery,57.79,7.73,0,39.0,Female,North,12,0,0,Cash,Offline,Gold,4,1,0,9.45,0,Autumn,133845.0,3.0,228,22,11413.68,570.68
T104605,P5605,Home,124.61,43.07,1,19.0,Female,North,6,1,0,UPI,Online,Gold,3,7,0,48.85,0,Spring,111637.0,2.0,511,51,41666.94,6250.04
T104606,P5606,Home,40.26,16.47,0,37.0,Male,South,3,0,0,Debit Card,Online,Gold,5,7,0,26.01,0,Winter,113929.0,2.0,245,24,5828.55,874.28
T104607,P5607,Electronics,43.9,18.41,0,61.0,Female,East,6,0,0,UPI,Online,Bronze,2,3,0,47.19,0,Spring,100315.0,2.0,197,19,5021.53,1255.38
T104608,P5608,Sports,21.54,,0,65.0,Female,South,8,0,1,UPI,Offline,Gold,4,8,0,35.68,0,Summer,116105.0,1.0,218,21,4268.44,426.84
T104609,P5609,Clothing,32.47,16.34,1,34.0,Male,South,9,0,1,Wallet,Online,Platinum,3,8,0,2.0,0,Spring,46162.0,3.0,357,35,5758.41,1151.68
T104610,P5610,Clothing,78.96,44.42,1,21.0,Female,North,2,0,1,Wallet,Online,Platinum,1,5,1,26.95,0,Spring,,,498,49,17200.92,3440.18
T104611,P5611,Electronics,54.89,1.28,0,31.0,Male,East,6,0,0,Cash,Offline,Bronze,3,7,0,44.63,0,Autumn,115116.0,4.0,141,14,7559.01,1889.75
T104612,P5612,Grocery,105.64,20.32,1,24.0,Female,North,3,0,0,Debit Card,Online,Bronze,1,3,0,2.59,0,Summer,94914.0,3.0,327,32,27899.64,1394.98
T104613,P5613,Electronics,61.98,1.57,1,32.0,Female,West,7,0,1,Wallet,Online,Silver,5,6,1,43.34,0,Spring,120623.0,4.0,224,22,13531.84,3382.96
T104614,P5614,Clothing,42.66,18.55,0,47.0,Female,North,11,0,0,Cash,Offline,Silver,2,3,0,30.67,0,Summer,125706.0,4.0,232,23,5593.52,1118.7
T104615,P5615,Clothing,245.63,8.63,1,33.0,Male,West,4,0,0,Credit Card,Online,Gold,4,9,1,2.23,0,Summer,149091.0,2.0,278,27,65886.0,13177.2
T104616,P5616,Home,51.12,12.61,0,,Female,South,5,0,1,UPI,Offline,Bronze,3,7,0,18.68,0,Winter,88866.0,1.0,228,22,8780.28,1317.04
T104617,P5617,Home,123.24,43.88,0,19.0,Male,North,10,0,0,Debit Card,Online,Bronze,3,1,1,1.51,0,Winter,76381.0,1.0,296,29,23490.56,3523.58
T104618,P5618,Clothing,41.23,21.8,0,36.0,Male,West,6,0,0,Debit Card,Online,Platinum,4,8,0,0.09,0,Autumn,145262.0,5.0,661,27,5284.96,1056.99
T104619,P5619,Home,89.72,13.69,1,18.0,Female,North,11,0,0,Cash,Offline,Platinum,1,9,1,44.82,0,Autumn,78398.0,5.0,309,30,23493.27,3523.99
T104620,P5620,Home,104.54,29.47,0,48.0,Male,East,8,0,1,Wallet,Online,Platinum,2,2,0,37.43,0,Winter,87712.0,2.0,328,32,24622.96,3693.44
T104621,P5621,Grocery,63.18,7.11,1,21.0,Male,East,2,1,1,UPI,Offline,Bronze,5,1,0,14.47,0,Spring,44893.0,4.0,361,36,20241.27,1012.06
T104622,P5622,Electronics,10.51,12.97,1,44.0,Female,North,4,0,1,UPI,Offline,Silver,4,4,1,5.69,0,Spring,99616.0,2.0,282,28,-693.72,-173.43
T104623,P5623,Grocery,55.3,27.31,1,42.0,Male,North,11,0,0,Debit Card,Online,Bronze,2,9,0,2.72,0,Summer,53952.0,1.0,364,36,10188.36,509.42
T104624,P5624,Sports,129.19,11.88,1,39.0,Female,South,4,1,0,Debit Card,Offline,Bronze,3,6,0,45.86,1,Autumn,146809.0,1.0,313,31,36718.03,3671.8
T104625,P5625,Grocery,78.98,33.96,0,60.0,Female,South,6,0,0,UPI,Online,Bronze,2,8,0,31.28,1,Winter,146452.0,2.0,292,29,13145.84,657.29
T104626,P5626,Clothing,74.6,24.57,0,27.0,Male,East,4,0,0,Credit Card,Online,Silver,5,7,1,8.03,0,Spring,88265.0,3.0,766,24,12207.32,2441.46
T104627,P5627,Grocery,16.35,38.6,1,67.0,Female,East,11,1,1,Cash,Offline,Platinum,2,5,0,34.07,0,Winter,83680.0,1.0,581,58,-12927.25,-646.36
T104628,P5628,Grocery,32.97,47.41,0,50.0,Female,North,5,1,0,Credit Card,Online,Gold,3,5,0,49.94,0,Summer,35503.0,5.0,428,42,-6180.32,-309.02
T104629,P5629,Grocery,72.82,5.79,1,66.0,Male,East,5,0,0,Wallet,Online,Gold,5,6,0,39.4,0,Winter,61380.0,3.0,289,28,19371.67,968.58
T104630,P5630,Electronics,72.77,16.73,1,65.0,Male,West,8,0,0,Credit Card,Online,Gold,5,6,1,22.33,0,Summer,26707.0,2.0,300,30,16812.0,4203.0
T104631,P5631,Clothing,127.77,15.98,0,61.0,Male,North,4,0,0,Credit Card,Online,Silver,5,5,0,40.71,0,Autumn,92945.0,3.0,212,21,23699.48,4739.9
T104632,P5632,Home,49.33,7.56,1,47.0,Male,North,12,1,0,Wallet,Online,Silver,3,8,1,37.22,0,Spring,122434.0,4.0,314,31,13115.78,1967.37
T104633,P5633,Home,72.54,40.52,0,,Female,North,6,1,0,Cash,Online,Gold,1,3,0,,0,Spring,128615.0,3.0,376,37,12039.52,1805.93
T104634,P5634,Electronics,55.23,,1,33.0,Female,East,7,1,0,UPI,Online,Gold,3,9,0,46.28,0,Spring,123086.0,2.0,470,47,8102.8,2025.7
T104635,P5635,Sports,27.36,24.22,1,26.0,Female,North,8,0,0,Credit Card,Offline,Silver,1,5,0,44.21,0,Autumn,78722.0,4.0,318,31,998.52,99.85
T104636,P5636,Clothing,11.26,26.89,1,34.0,Female,East,9,0,0,Cash,Online,Gold,1,9,0,29.53,0,Summer,145298.0,5.0,371,37,-5798.73,-1159.75
T104637,P5637,Grocery,73.83,2.98,1,52.0,Female,West,10,0,1,Wallet,Offline,Bronze,3,5,0,25.41,0,Spring,54945.0,5.0,260,26,18421.0,921.05
T104638,P5638,Grocery,61.67,27.78,0,67.0,Male,North,8,0,0,Cash,Offline,Platinum,2,3,0,11.39,0,Autumn,26571.0,1.0,309,30,10472.01,523.6
T104639,P5639,Home,35.42,39.57,1,64.0,Female,North,4,0,0,Credit Card,Offline,Silver,3,9,0,41.72,0,Spring,31700.0,3.0,405,40,-1680.75,-252.11
T104640,P5640,Sports,17.58,28.69,1,32.0,Female,North,4,0,0,UPI,Online,Platinum,5,2,0,21.59,0,Spring,51825.0,2.0,384,38,-4266.24,-426.62
T104641,P5641,Clothing,84.84,13.27,0,65.0,Female,North,10,0,0,Wallet,Offline,Gold,2,5,0,28.97,0,Autumn,121961.0,5.0,225,22,16103.25,3220.65
T104642,P5642,Home,45.32,33.38,1,45.0,Female,North,11,1,1,Wallet,Online,Gold,4,3,0,8.5,0,Spring,126121.0,,498,49,5946.12,891.92
T104643,P5643,Electronics,80.63,18.07,1,37.0,Male,East,5,0,1,Credit Card,Offline,Silver,4,7,0,10.69,0,Spring,115148.0,3.0,306,30,19143.36,4785.84
T104644,P5644,Grocery,201.31,,1,50.0,Male,South,3,1,0,Cash,Offline,Silver,4,4,0,49.26,0,Winter,118635.0,,445,44,77461.15,3873.06
T104645,P5645,Grocery,12.19,24.38,1,50.0,Male,West,2,0,0,UPI,Online,Bronze,5,8,0,24.7,0,Winter,80774.0,2.0,353,35,-4303.07,-215.15
T104646,P5646,Grocery,33.46,19.06,1,53.0,Female,North,2,1,0,Wallet,Offline,Silver,5,1,0,40.79,0,Summer,110297.0,4.0,401,40,5774.4,288.72
T104647,P5647,Clothing,47.15,35.94,1,30.0,Female,South,9,0,0,Credit Card,Offline,Platinum,1,5,0,41.49,0,Autumn,61879.0,5.0,425,42,4764.25,952.85
T104648,P5648,Home,151.17,,0,21.0,Female,East,8,0,1,Credit Card,Online,Silver,5,8,0,49.08,0,Winter,138767.0,3.0,332,33,35517.36,5327.6
T104649,P5649,Electronics,17.37,0.26,1,40.0,Male,North,6,0,0,Debit Card,Online,Bronze,1,2,0,49.15,0,Winter,94005.0,5.0,192,19,3285.12,821.28
T104650,P5650,Electronics,211.69,,0,25.0,Female,North,9,1,0,Debit Card,Online,Platinum,4,6,1,22.85,0,Spring,123976.0,3.0,399,39,65838.99,16459.75
T104651,P5651,Grocery,60.05,25.58,1,30.0,Male,South,5,0,0,Cash,Online,Gold,3,7,0,47.52,0,Winter,33828.0,1.0,389,38,13408.83,670.44
T104652,P5652,Grocery,51.05,35.04,0,41.0,Female,East,12,0,0,Credit Card,Offline,Silver,3,6,1,18.27,0,Summer,113269.0,3.0,299,29,4786.99,239.35
T104653,P5653,Home,47.53,42.78,0,57.0,Male,North,10,1,0,Cash,Online,Gold,5,3,0,30.38,0,Spring,1674863.0,2.0,385,38,1828.75,274.31
T104654,P5654,Clothing,40.23,,0,63.0,Male,South,1,0,1,Cash,Online,Bronze,4,6,0,41.09,0,Spring,139505.0,1.0,257,25,4335.59,867.12
T104655,P5655,Electronics,3666.0739018076756,41.75,0,47.0,Female,West,8,1,0,UPI,Offline,Silver,4,7,0,45.69,0,Summer,146173.0,3.0,351,35,25257.96,6314.49
T104656,P5656,Home,25.84,8.88,1,47.0,Female,North,3,0,1,Debit Card,Offline,Bronze,1,3,0,26.19,0,Spring,95885.0,,265,26,4494.4,674.16
T104657,P5657,Grocery,69.53,7.96,1,42.0,Male,North,9,0,0,Cash,Offline,Gold,1,2,0,20.89,0,Summer,79360.0,4.0,296,29,18224.72,911.24
T104658,P5658,Electronics,41.72,32.87,1,50.0,Male,South,11,0,1,UPI,Online,Platinum,4,3,0,36.43,0,Summer,52186.0,5.0,424,42,3752.4,938.1
T104659,P5659,Grocery,32.02,43.51,0,26.0,Male,North,1,0,0,UPI,Online,Bronze,5,1,0,22.8,0,Summer,120373.0,1.0,316,31,-3630.84,-181.54
T104660,P5660,Grocery,333.68,44.62,0,43.0,Male,South,3,0,0,Debit Card,Offline,Silver,5,7,0,33.59,0,Winter,89179.0,1.0,332,33,95967.92,4798.4
T104661,P5661,Grocery,73.21,32.19,0,,Male,North,1,0,0,Debit Card,Offline,Silver,4,4,0,40.21,0,Spring,80229.0,1.0,287,28,11772.74,588.64
T104662,P5662,Grocery,83.87,26.27,0,50.0,Female,East,1,0,0,Credit Card,Online,Gold,3,3,0,42.06,0,Autumn,135173.0,3.0,283,28,16300.8,815.04
T104663,P5663,Home,121.08,16.57,0,56.0,Male,East,6,0,0,Cash,Online,Gold,3,6,0,12.72,0,Winter,145805.0,2.0,243,24,25395.93,3809.39
T104664,P5664,Home,20.19,49.0,0,42.0,Female,North,4,0,0,UPI,Online,Gold,1,3,0,28.57,0,Autumn,130575.0,1.0,328,32,-9449.68,-1417.45
T104665,P5665,Grocery,186.16,15.98,0,,Female,North,10,0,0,Credit Card,Offline,Gold,4,3,0,1.25,0,Spring,145925.0,2.0,256,25,43566.08,2178.3
T104666,P5666,Electronics,9.43,37.21,1,62.0,Female,East,4,0,0,Cash,Offline,Silver,3,9,0,39.89,0,Summer,69523.0,1.0,382,38,-10611.96,-2652.99
T104667,P5667,Home,31.88,26.6,0,32.0,Female,North,5,1,1,Cash,Offline,Silver,5,2,0,6.25,0,Autumn,50474.0,4.0,346,34,1826.88,274.03
T104668,P5668,Grocery,39.59,30.43,1,58.0,Female,South,3,0,0,Credit Card,Online,Silver,2,5,0,43.58,0,Winter,45773.0,5.0,394,39,3609.04,180.45
T104669,P5669,Grocery,82.04,19.67,1,65.0,Male,North,12,0,0,UPI,Online,Bronze,2,2,0,20.34,0,Summer,149704.0,3.0,324,32,20207.88,1010.39
T104670,P5670,Clothing,63.63,48.24,0,66.0,Female,North,2,0,0,Credit Card,Offline,Platinum,4,6,0,8.36,0,Autumn,87718.0,4.0,349,34,5371.11,1074.22
T104671,P5671,Home,48.58,28.58,0,58.0,Male,North,10,0,1,Cash,Offline,Platinum,1,4,0,39.79,0,Spring,32567.0,4.0,316,31,6320.0,948.0
T104672,P5672,Grocery,54.14,46.89,0,23.0,Female,North,8,0,1,Credit Card,Online,Platinum,2,7,0,10.01,0,Autumn,58023.0,2.0,390,39,2827.5,141.38
T104673,P5673,Electronics,27.53,0.38,0,37.0,Male,North,11,0,0,Credit Card,Offline,Bronze,5,1,0,19.72,0,Winter,44843.0,4.0,151,15,4099.65,1024.91
T104674,P5674,Clothing,19.14,28.63,1,61.0,Female,East,7,1,1,Cash,Online,Gold,5,8,0,28.34,0,Spring,32681.0,3.0,477,47,-4526.73,-905.35
T104675,P5675,Home,90.79,35.86,0,33.0,Male,South,10,0,1,Debit Card,Online,Gold,5,2,0,,0,Summer,24490.0,1.0,321,32,17632.53,2644.88
T104676,P5676,Electronics,88.73,37.25,1,38.0,Male,South,4,0,0,UPI,Online,Gold,2,4,0,8.95,0,Winter,66995.0,5.0,407,40,20952.36,5238.09
T104677,P5677,Sports,165.53,45.25,0,32.0,Male,North,2,1,0,Cash,Online,Silver,3,7,0,20.3,0,Summer,23301.0,,370,37,44503.6,4450.36
T104678,P5678,Grocery,31.41,0.22,1,56.0,Female,North,12,0,0,Debit Card,Offline,Bronze,5,8,0,7.21,0,Spring,84555.0,5.0,222,22,6924.18,346.21
T104679,P5679,Grocery,88.67,0.02,1,59.0,Male,North,9,0,0,Credit Card,Online,Platinum,1,9,0,35.96,0,Autumn,72758.0,4.0,265,26,23492.25,1174.61
T104680,P5680,Clothing,44.76,23.61,1,21.0,Female,North,8,0,0,Debit Card,Offline,Gold,4,5,0,8.58,0,Winter,20277.0,3.0,361,36,7635.15,1527.03
T104681,P5681,Clothing,125.63,1.46,1,41.0,Female,South,4,0,0,Cash,Offline,Platinum,4,9,1,24.12,0,Summer,44236.0,2.0,262,26,32532.54,6506.51
T104682,P5682,Sports,111.65,48.73,1,,Male,East,11,0,0,Cash,Online,Gold,4,9,0,28.02,0,Spring,87605.0,5.0,464,46,29194.88,2919.49
T104683,P5683,Clothing,63.3,11.1,0,67.0,Female,North,5,0,0,Credit Card,Offline,Platinum,3,3,1,,0,Spring,141894.0,2.0,245,24,12789.0,2557.8
T104684,P5684,Grocery,43.05,,0,,Female,South,10,0,1,Cash,Offline,Silver,4,7,0,3.91,0,Autumn,,5.0,282,28,5476.44,273.82
T104685,P5685,Clothing,106.98,3.06,0,,Female,North,6,0,0,Wallet,Offline,Bronze,4,8,0,46.52,0,Winter,,4.0,181,18,18809.52,3761.9
T104686,P5686,Electronics,85.87,,1,30.0,Female,East,4,1,0,Debit Card,Offline,Gold,2,1,0,10.41,0,Autumn,125282.0,5.0,406,40,24266.62,6066.66
T104687,P5687,Electronics,33.81,19.0,0,35.0,Male,East,2,0,1,Wallet,Offline,Gold,3,5,0,42.05,0,Spring,135835.0,1.0,253,25,3746.93,936.73
T104688,P5688,Grocery,21.55,,1,57.0,Female,North,5,0,0,Wallet,Online,Gold,3,1,0,4.52,0,Autumn,97858.0,1.0,259,25,5003.88,250.19
T104689,P5689,Sports,44.61,16.76,1,28.0,Male,South,11,0,0,Debit Card,Offline,Gold,2,3,0,49.44,0,Winter,144175.0,5.0,314,31,8744.9,874.49
T104690,P5690,Clothing,157.72,,0,59.0,Female,South,1,0,0,Cash,Online,Bronze,1,2,1,40.38,0,Spring,69809.0,5.0,217,21,29978.55,5995.71
T104691,P5691,Clothing,121.82,49.5,1,46.0,Male,North,7,0,1,Debit Card,Offline,Bronze,4,2,0,3.15,0,Summer,120748.0,4.0,478,47,34568.96,6913.79
T104692,P5692,Clothing,25.06,10.39,0,21.0,Male,West,9,1,0,Credit Card,Online,Gold,1,4,0,10.71,0,Spring,126517.0,1.0,291,29,4268.97,853.79
T104693,P5693,Grocery,24.11,,1,42.0,Female,East,3,1,1,Wallet,Offline,Platinum,2,5,1,27.43,0,Autumn,48662.0,2.0,506,50,-1583.78,-79.19
T104694,P5694,Clothing,133.26,49.37,0,53.0,Female,South,6,0,1,Wallet,Offline,Silver,2,1,0,26.18,0,Autumn,75304.0,3.0,338,33,28354.82,5670.96
T104695,P5695,Home,24.66,39.6,1,53.0,Female,South,9,0,0,Cash,Offline,Gold,2,6,0,31.46,0,Autumn,130149.0,2.0,421,42,-6289.74,-943.46
T104696,P5696,Grocery,77.98,,0,61.0,Female,North,11,1,0,Debit Card,Online,Silver,2,5,0,23.18,0,Autumn,143758.0,3.0,403,40,11408.93,570.45
T104697,P5697,Grocery,35.47,48.41,0,57.0,Female,North,4,0,0,UPI,Online,Platinum,5,4,0,36.71,0,Spring,41896.0,3.0,377,37,-4878.38,-243.92
T104698,P5698,Electronics,169.34,24.48,1,45.0,Male,North,6,0,0,Cash,Offline,Gold,2,6,0,17.42,0,Winter,29233.0,,342,34,49542.12,12385.53
T104699,P5699,Sports,31.84,34.82,1,62.0,Male,North,3,0,0,Cash,Online,Gold,1,2,0,8.82,1,Spring,35603.0,5.0,393,39,-1171.14,-117.11
T104700,P5700,Clothing,121.55,5.52,1,25.0,Male,West,9,0,1,Cash,Online,Silver,2,8,0,1.69,0,Winter,130828.0,1.0,272,27,31560.16,6312.03
T104701,P5701,Electronics,62.14,22.06,0,38.0,Female,North,7,1,0,Debit Card,Offline,Gold,1,6,1,16.24,0,Spring,57567.0,4.0,308,30,12344.64,3086.16
T104702,P5702,Grocery,65.14,40.45,0,52.0,Female,East,7,0,0,Cash,Online,Platinum,2,3,0,21.34,0,Spring,23808.0,4.0,351,35,8666.19,433.31
T104703,P5703,Grocery,13.75,25.27,1,61.0,Female,East,4,1,0,Credit Card,Offline,Bronze,2,4,1,32.95,0,Winter,99141.0,4.0,427,42,-4919.04,-245.95
T104704,P5704,Clothing,11.68,35.13,0,35.0,Male,East,6,0,0,Credit Card,Online,Silver,5,2,0,40.32,0,Autumn,39506.0,1.0,274,27,-6425.3,-1285.06
T104705,P5705,Clothing,46.79,37.29,0,,Female,North,11,1,0,Wallet,Online,Bronze,2,4,0,12.0,0,Winter,142681.0,5.0,351,35,3334.5,666.9
T104706,P5706,Grocery,64.9,12.67,1,42.0,Male,North,11,0,0,Wallet,Online,Silver,4,9,0,,0,Winter,40245.0,4.0,302,30,15773.46,788.67
T104707,P5707,Electronics,24.84,43.78,0,63.0,Male,North,8,0,1,Debit Card,Online,Bronze,5,4,0,11.69,0,Summer,46464.0,5.0,303,30,-5738.82,-1434.7
T104708,P5708,Home,25.48,22.99,0,58.0,Female,West,6,0,0,UPI,Offline,Platinum,5,8,0,47.56,0,Summer,99543.0,2.0,281,28,699.69,104.95
T104709,P5709,Grocery,80.89,10.51,0,22.0,Male,East,6,0,1,Wallet,Online,Platinum,4,3,0,32.38,0,Autumn,96789.0,1.0,281,28,19776.78,988.84
T104710,P5710,Clothing,80.96,43.27,1,64.0,Male,North,4,0,1,Wallet,Online,Gold,5,5,0,33.9,0,Summer,102539.0,2.0,475,47,17902.75,3580.55
T104711,P5711,Grocery,49.58,20.89,0,25.0,Male,North,8,0,0,Wallet,Offline,Platinum,2,2,0,26.56,0,Spring,27196.0,1.0,294,29,8434.86,421.74
T104712,P5712,Clothing,94.27,37.52,1,40.0,Female,South,10,0,0,Wallet,Offline,Platinum,4,9,0,14.09,0,Summer,108758.0,5.0,442,44,25083.5,5016.7
T104713,P5713,Grocery,24.0,27.4,0,20.0,Male,North,8,0,0,Cash,Offline,Gold,2,9,0,10.02,0,Winter,142488.0,5.0,302,30,-1026.8,-51.34
T104714,P5714,Grocery,42.56,19.09,0,61.0,Female,East,9,0,0,Wallet,Offline,Silver,5,7,0,32.83,0,Spring,149103.0,2.0,247,24,5797.09,289.85
T104715,P5715,Clothing,173.04,40.49,0,54.0,Female,East,6,0,0,Debit Card,Online,Platinum,3,2,0,46.09,1,Winter,63395.0,1.0,341,34,45199.55,9039.91
T104716,P5716,Grocery,57.27,29.22,0,48.0,Male,East,2,0,0,Cash,Online,Platinum,4,4,0,10.64,0,Spring,,4.0,318,31,8919.9,446.0
T104717,P5717,Sports,59.65,19.53,0,46.0,Female,South,4,0,0,Cash,Online,Bronze,1,6,0,28.59,0,Winter,41449.0,4.0,218,21,8746.16,874.62
T104718,P5718,Clothing,274.28,5.48,1,58.0,Male,South,4,0,0,Debit Card,Offline,Platinum,5,9,0,26.47,0,Spring,97855.0,3.0,276,27,74188.8,14837.76
T104719,P5719,Sports,20.5,44.77,0,37.0,Female,North,8,0,0,UPI,Offline,Gold,3,6,0,32.08,0,Autumn,124671.0,2.0,311,31,-7547.97,-754.8
T104720,P5720,Clothing,95.34,1.77,0,20.0,Female,East,5,0,0,Wallet,Online,Platinum,5,4,0,29.39,0,Winter,142125.0,5.0,226,22,21146.82,4229.36
T104721,P5721,Electronics,175.0,43.16,0,40.0,Female,East,4,0,0,Credit Card,Offline,Bronze,2,1,0,13.64,0,Winter,115955.0,2.0,280,28,36915.2,9228.8
T104722,P5722,Clothing,43.49,18.0,0,57.0,Female,North,8,0,0,UPI,Offline,Platinum,2,7,1,,0,Spring,24881.0,4.0,264,26,6729.36,1345.87
